landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z,landmark_21_x,landmark_21_y,landmark_21_z,label
0.843059778213501,0.29790157079696655,-4.717012416222133e-07,0.7903929352760315,0.2893296778202057,-0.02032458409667015,0.7489715814590454,0.22139988839626312,-0.023104796186089516,0.7429624795913696,0.14935295283794403,-0.024528512731194496,0.748076319694519,0.1063409373164177,-0.020464394241571426,0.7754645347595215,0.16450147330760956,0.0009946513455361128,0.7912768721580505,0.12008347362279892,-0.024233216419816017,0.7949490547180176,0.1721167117357254,-0.03347751125693321,0.7860754728317261,0.1881742924451828,-0.03575844690203667,0.8095269799232483,0.16454581916332245,0.001991462893784046,0.8263899087905884,0.1292766034603119,-0.026672828942537308,0.8257037401199341,0.190172016620636,-0.030849244445562363,0.8118333220481873,0.19786912202835083,-0.026906171813607216,0.8391380310058594,0.16699299216270447,-0.0027811152394860983,0.8551642894744873,0.13915382325649261,-0.03300575539469719,0.8528610467910767,0.1966099888086319,-0.025263501331210136,0.8383952975273132,0.20568232238292694,-0.012932642363011837,0.8679075241088867,0.17032775282859802,-0.009220154955983162,0.8819088935852051,0.14737530052661896,-0.02568514086306095,0.8797270059585571,0.19380751252174377,-0.0182216577231884,0.8670492172241211,0.20899949967861176,-0.00867380853742361,A
0.9045024514198303,0.2614520490169525,-4.2485456219765183e-07,0.8510944247245789,0.23901017010211945,-0.016107667237520218,0.810418426990509,0.17917457222938538,-0.017602184787392616,0.7985317707061768,0.11493560671806335,-0.01963001862168312,0.7970393896102905,0.07120086997747421,-0.016882246360182762,0.8323873281478882,0.12781094014644623,0.013384224846959114,0.8428186774253845,0.08275772631168365,-0.009636414237320423,0.8501511812210083,0.12648126482963562,-0.021437600255012512,0.8418005108833313,0.14561566710472107,-0.025417832657694817,0.8652967810630798,0.12474390119314194,0.012722699902951717,0.8773295879364014,0.08641555905342102,-0.011638536117970943,0.8812307119369507,0.1409698873758316,-0.018436674028635025,0.867485523223877,0.15556158125400543,-0.017031628638505936,0.8942420482635498,0.12459278106689453,0.006174089852720499,0.9069658517837524,0.09197048097848892,-0.019626157358288765,0.9082362651824951,0.14329659938812256,-0.014952396042644978,0.8948227167129517,0.15990610420703888,-0.005063285585492849,0.9218640923500061,0.12774138152599335,-0.001993415178731084,0.9340143799781799,0.1003415435552597,-0.015290326438844204,0.9329766035079956,0.1400771141052246,-0.008558274246752262,0.9212489724159241,0.15999382734298706,0.0003501117753330618,A
0.9213978052139282,0.45347729325294495,-4.7049363161022484e-07,0.8695242404937744,0.4380837082862854,-0.029313785955309868,0.8300374150276184,0.36673131585121155,-0.03428429365158081,0.8209877610206604,0.2932281494140625,-0.035819653421640396,0.8212627172470093,0.24593904614448547,-0.0302584171295166,0.8468032479286194,0.309064656496048,-0.0012379760155454278,0.8656837940216064,0.2665851414203644,-0.02503623254597187,0.8715870976448059,0.32148051261901855,-0.031499896198511124,0.8569121956825256,0.32998842000961304,-0.03258073329925537,0.88258957862854,0.3057289123535156,0.004227075260132551,0.899755597114563,0.2714143991470337,-0.023802271112799644,0.9016095399856567,0.3381631374359131,-0.026744117960333824,0.8833057880401611,0.33644455671310425,-0.021818766370415688,0.9142665266990662,0.3055790364742279,0.0027883676812052727,0.9305750727653503,0.27809229493141174,-0.028115849941968918,0.929169237613678,0.33847805857658386,-0.021360624581575394,0.9111565947532654,0.33992278575897217,-0.009586968459188938,0.9458783864974976,0.3060542047023773,-0.0011053923517465591,0.959036111831665,0.2817222476005554,-0.019199073314666748,0.9575710892677307,0.3275470733642578,-0.013714835979044437,0.9435615539550781,0.33858007192611694,-0.0052916910499334335,A
0.9068191051483154,0.47007840871810913,-4.3584029185694817e-07,0.8567067980766296,0.459394246339798,-0.03142356127500534,0.8181241750717163,0.38972964882850647,-0.03830603137612343,0.8100106716156006,0.3176865875720978,-0.0409124456346035,0.8135131597518921,0.2696935832500458,-0.03664835914969444,0.835233211517334,0.3250085115432739,-0.008662781678140163,0.8559836149215698,0.2911946773529053,-0.029758092015981674,0.859893798828125,0.3442433774471283,-0.03274276480078697,0.8470602035522461,0.3505260646343231,-0.03247753158211708,0.870345413684845,0.3211806118488312,-0.002481278730556369,0.8885498046875,0.2944750487804413,-0.029705187305808067,0.8879040479660034,0.36214712262153625,-0.03090069442987442,0.8718211054801941,0.3593359887599945,-0.025147603824734688,0.9022694230079651,0.3224734663963318,-0.0025559719651937485,0.9203471541404724,0.30106544494628906,-0.03319121524691582,0.9158188104629517,0.36200496554374695,-0.02568942680954933,0.8989945650100708,0.36220502853393555,-0.01397201232612133,0.9344354867935181,0.3258536756038666,-0.0050330571830272675,0.9483475089073181,0.3052614629268646,-0.02424158714711666,0.9445881843566895,0.35113781690597534,-0.019234007224440575,0.9305856227874756,0.35996249318122864,-0.011223887093365192,A
0.8850622773170471,0.4966455101966858,-4.152356041231542e-07,0.835324227809906,0.4848727583885193,-0.03225434944033623,0.7958149909973145,0.4183642566204071,-0.039994750171899796,0.7858905792236328,0.3482958972454071,-0.04347741976380348,0.7893784046173096,0.3016358017921448,-0.04020659253001213,0.8123115301132202,0.35441768169403076,-0.00894431583583355,0.8311824202537537,0.3204864263534546,-0.030829234048724174,0.8372466564178467,0.37358301877975464,-0.03478541970252991,0.8248186111450195,0.3793043792247772,-0.03504054248332977,0.847170352935791,0.3478136956691742,-0.0019998294301331043,0.8647245764732361,0.32316267490386963,-0.029845520853996277,0.8667691946029663,0.3894553780555725,-0.03171015903353691,0.8506183624267578,0.3864719867706299,-0.026409106329083443,0.8787698149681091,0.3467220366001129,-0.0014597863191738725,0.8969162702560425,0.3277934491634369,-0.032924771308898926,0.8945239782333374,0.38756152987480164,-0.026140553876757622,0.8778188228607178,0.3889835476875305,-0.0145752914249897,0.9105183482170105,0.3488105535507202,-0.003309488296508789,0.9247943162918091,0.32803815603256226,-0.022695817053318024,0.9219093918800354,0.3728082776069641,-0.018055463209748268,0.9075184464454651,0.3829342722892761,-0.010167797096073627,A
0.8668597936630249,0.6943404078483582,-4.4402494836504047e-07,0.8189890384674072,0.6830299496650696,-0.029935402795672417,0.778171718120575,0.6203749179840088,-0.037075385451316833,0.7646609544754028,0.5543326735496521,-0.04012429714202881,0.7662554979324341,0.5080517530441284,-0.036604370921850204,0.7907683253288269,0.5537543892860413,-0.007958171889185905,0.809350311756134,0.524407684803009,-0.029327768832445145,0.815981388092041,0.5765672326087952,-0.033717844635248184,0.8015241622924805,0.5795570015907288,-0.03484446555376053,0.8230431079864502,0.5441508293151855,-0.0021998551674187183,0.8412944078445435,0.5257971882820129,-0.029438961297273636,0.8450143933296204,0.589943528175354,-0.03239746019244194,0.828086793422699,0.5850619077682495,-0.028212545439600945,0.8542987704277039,0.5406425595283508,-0.002438925439491868,0.8730910420417786,0.530068039894104,-0.03241307660937309,0.8729511499404907,0.5886789560317993,-0.026529667899012566,0.8562033772468567,0.5867546796798706,-0.01620730757713318,0.8874990344047546,0.5397332310676575,-0.0050073666498064995,0.9011560678482056,0.5300576090812683,-0.02348455972969532,0.8999662399291992,0.5764316320419312,-0.019681284204125404,0.8864136338233948,0.5827093720436096,-0.012765455059707165,A
0.8805534243583679,0.7589433789253235,-4.093610641575651e-07,0.8365393877029419,0.7420364618301392,-0.03439837321639061,0.7989734411239624,0.6790482401847839,-0.04440879076719284,0.7863855957984924,0.6119755506515503,-0.05015108734369278,0.7878856062889099,0.5639656186103821,-0.04887799546122551,0.8107718229293823,0.6088293194770813,-0.009711114689707756,0.8295608162879944,0.5841177105903625,-0.030230091884732246,0.8364629149436951,0.6352249979972839,-0.03116641938686371,0.8265991806983948,0.6414167284965515,-0.028936423361301422,0.8443655967712402,0.5999703407287598,-0.0017130705527961254,0.8658578395843506,0.587246298789978,-0.027941588312387466,0.867449939250946,0.6557539701461792,-0.027160407975316048,0.8512890934944153,0.6486285328865051,-0.019382847473025322,0.8763204216957092,0.600297212600708,-0.00035401195054873824,0.8989663124084473,0.5932919979095459,-0.031218884512782097,0.8950709700584412,0.6521970629692078,-0.02416704222559929,0.8780747652053833,0.6498217582702637,-0.012020096182823181,0.908659040927887,0.6053085327148438,-0.00165560154709965,0.9264668822288513,0.5951361656188965,-0.021743912249803543,0.9214822053909302,0.639236330986023,-0.018566438928246498,0.9059179425239563,0.6461916565895081,-0.011226493865251541,A
0.8827565908432007,0.8026342988014221,-4.4316482217254816e-07,0.8376210927963257,0.7864397764205933,-0.03185431286692619,0.7991169691085815,0.724754810333252,-0.04168859124183655,0.7871372699737549,0.6592159867286682,-0.04757421836256981,0.7883635759353638,0.6109843254089355,-0.04713057726621628,0.8116728067398071,0.6517334580421448,-0.011225364170968533,0.8328263163566589,0.6249585747718811,-0.03451310098171234,0.8385027050971985,0.6775999665260315,-0.04038112238049507,0.828796923160553,0.6860858798027039,-0.04187792167067528,0.8443028926849365,0.641867458820343,-0.004820396192371845,0.8694205284118652,0.6314189434051514,-0.03291326388716698,0.8693879246711731,0.6959859728813171,-0.03590543195605278,0.8535196185112,0.6945160031318665,-0.03137582913041115,0.8758796453475952,0.6410809755325317,-0.004454134497791529,0.9013035297393799,0.6384631395339966,-0.03490964695811272,0.897347629070282,0.6949424743652344,-0.029462691396474838,0.8804078102111816,0.6939653754234314,-0.01900985650718212,0.9078764319419861,0.6451079845428467,-0.006583628710359335,0.9262663125991821,0.6391324400901794,-0.025556044653058052,0.9220317602157593,0.6828891038894653,-0.022195007652044296,0.9068583846092224,0.6888239979743958,-0.015046332962810993,A
0.8365163803100586,0.844323456287384,-4.31736339123745e-07,0.7937507033348083,0.8325419425964355,-0.03312774747610092,0.7552693486213684,0.7697876691818237,-0.04218153655529022,0.7422659993171692,0.7060990333557129,-0.04642888903617859,0.744103193283081,0.6599735021591187,-0.043933384120464325,0.7667027711868286,0.6961499452590942,-0.012172996997833252,0.7877700924873352,0.6813645958900452,-0.03284012898802757,0.7913106679916382,0.7304832339286804,-0.035873666405677795,0.780775785446167,0.7328900098800659,-0.035964541137218475,0.7991123199462891,0.6858178973197937,-0.005024974700063467,0.8217700719833374,0.6834496259689331,-0.0311014112085104,0.820399284362793,0.7461392283439636,-0.032458458095788956,0.8061911463737488,0.7377868294715881,-0.026917509734630585,0.8309141993522644,0.6864858865737915,-0.003975698258727789,0.8533108830451965,0.6908329725265503,-0.03245433792471886,0.8474491834640503,0.7444161176681519,-0.026879824697971344,0.8322140574455261,0.7376301884651184,-0.01690763421356678,0.8638030290603638,0.6908520460128784,-0.005715828854590654,0.8790819644927979,0.6903320550918579,-0.024090511724352837,0.8732447624206543,0.7312981486320496,-0.021909987553954124,0.8598125576972961,0.7334970831871033,-0.015950102359056473,A
0.7928714156150818,0.8516639471054077,-3.998992781362176e-07,0.7487877011299133,0.8408920764923096,-0.020738724619150162,0.7078531980514526,0.7867594361305237,-0.02618498168885708,0.6926506757736206,0.7243651151657104,-0.029513567686080933,0.6956791281700134,0.6790184378623962,-0.027533316984772682,0.7216145992279053,0.7159714102745056,-0.004510972648859024,0.7256653308868408,0.6951480507850647,-0.023743441328406334,0.7385295033454895,0.7421072125434875,-0.028793668374419212,0.7392824292182922,0.7541980743408203,-0.030245931819081306,0.7527044415473938,0.7049442529678345,-0.003328526858240366,0.7568855881690979,0.6938620805740356,-0.025470111519098282,0.764125406742096,0.7499539256095886,-0.026714103296399117,0.7595776915550232,0.7545146942138672,-0.02255822904407978,0.7847638726234436,0.7044061422348022,-0.006983018014580011,0.7927426099777222,0.6999897360801697,-0.03198852017521858,0.7936724424362183,0.751295268535614,-0.024378366768360138,0.7849847078323364,0.7550898194313049,-0.013845622539520264,0.817782998085022,0.709621012210846,-0.012452777475118637,0.8242759704589844,0.7028038501739502,-0.027501868084073067,0.820715606212616,0.7443321943283081,-0.021522095426917076,0.8106951713562012,0.7539663314819336,-0.013594474643468857,A
0.6594411730766296,0.8838683366775513,-4.693527841936884e-07,0.6166064739227295,0.8709622621536255,-0.0280965156853199,0.5759473443031311,0.8071850538253784,-0.03482323884963989,0.5567547678947449,0.7436249256134033,-0.03767167776823044,0.5547474026679993,0.6957330107688904,-0.033808331936597824,0.5835294127464294,0.7266070246696472,-0.007500471081584692,0.5911974906921387,0.7107878923416138,-0.024853873997926712,0.6033849716186523,0.7642156481742859,-0.02789227105677128,0.6012842655181885,0.7691274285316467,-0.028578076511621475,0.6175379157066345,0.7129917740821838,-0.0011438417714089155,0.6252135634422302,0.7148436903953552,-0.021608617156744003,0.6301632523536682,0.7791396975517273,-0.02162618562579155,0.6228651404380798,0.7719752192497253,-0.01690003089606762,0.6522011756896973,0.7137185335159302,-5.686063377652317e-05,0.6596183776855469,0.7167075872421265,-0.02373063936829567,0.6583754420280457,0.7752058506011963,-0.014495372772216797,0.6512613296508789,0.7721294164657593,-0.0032345643267035484,0.6856818199157715,0.7199831008911133,-0.0014760787598788738,0.6891533732414246,0.7184922695159912,-0.015861893072724342,0.6842057108879089,0.7628180980682373,-0.009651913307607174,0.6771451234817505,0.7678941488265991,-0.0014138574479147792,A
0.6136595010757446,0.844383955001831,-4.2753794105010456e-07,0.5734736323356628,0.8366715908050537,-0.027050623670220375,0.5334177017211914,0.7814927101135254,-0.034631386399269104,0.5159496068954468,0.7201749682426453,-0.03927241265773773,0.5143349170684814,0.674358606338501,-0.03759019449353218,0.5407978296279907,0.7030949592590332,-0.005129094701260328,0.5455048680305481,0.6842624545097351,-0.026216497644782066,0.5582643151283264,0.7341364026069641,-0.03179487586021423,0.5568054914474487,0.7378087043762207,-0.03356192260980606,0.5730926394462585,0.6909489035606384,-0.000671757326927036,0.576688826084137,0.6844018697738647,-0.024586670100688934,0.5843950510025024,0.7466762065887451,-0.024956680834293365,0.5782972574234009,0.7387444972991943,-0.019376181066036224,0.6060495972633362,0.6885471343994141,-0.002257391344755888,0.6107818484306335,0.688220739364624,-0.029045667499303818,0.6119638681411743,0.7444514632225037,-0.01987144909799099,0.6045737266540527,0.7387397885322571,-0.007653254084289074,0.6393661499023438,0.6898776888847351,-0.00639401376247406,0.6408059000968933,0.6880762577056885,-0.02196238934993744,0.637901782989502,0.7312297821044922,-0.016004804521799088,0.6317901611328125,0.7336422204971313,-0.007710401434451342,A
